"id","name","code","state_id/id","regiune"
"11834","Vartoapele de Sus","Varto","l10n_ro.RO_TR","Sud - Muntenia"
"11835","Garagau","Garag","l10n_ro.RO_TR","Sud - Muntenia"
"11836","Vartoapele de Jos","Varto","l10n_ro.RO_TR","Sud - Muntenia"
"11837","Zambreasca","Zambr","l10n_ro.RO_TR","Sud - Muntenia"
"11838","Timisoara","Timis","l10n_ro.RO_TM","Vest"
"11839","Dumbravita","Dumbr","l10n_ro.RO_TM","Vest"
"11840","Ghiroda","Ghiro","l10n_ro.RO_TM","Vest"
"11841","Giarmata-Vii","Giarm","l10n_ro.RO_TM","Vest"
"11842","Giroc","Giroc","l10n_ro.RO_TM","Vest"
"11843","Chisoda","Chiso","l10n_ro.RO_TM","Vest"
"11844","Lugoj","Lugoj","l10n_ro.RO_TM","Vest"
"11845","Maguri","Magur","l10n_ro.RO_TM","Vest"
"11846","Tapia","Tapia","l10n_ro.RO_TM","Vest"
"11847","Buzias","Buzia","l10n_ro.RO_TM","Vest"
"11848","Silagiu","Silag","l10n_ro.RO_TM","Vest"
"11849","Bacova","Bacov","l10n_ro.RO_TM","Vest"
"11850","Deta","Deta","l10n_ro.RO_TM","Vest"
"11851","Opatita","Opati","l10n_ro.RO_TM","Vest"
"11852","Jimbolia","Jimbo","l10n_ro.RO_TM","Vest"
"11853","Sannicolau Mare","Sanni","l10n_ro.RO_TM","Vest"
"11854","Balint","Balin","l10n_ro.RO_TM","Vest"
"11855","Bodo","Bodo","l10n_ro.RO_TM","Vest"
"11856","Fadimac","Fadim","l10n_ro.RO_TM","Vest"
"11857","Targoviste","Targo","l10n_ro.RO_TM","Vest"
"11858","Banloc","Banlo","l10n_ro.RO_TM","Vest"
"11859","Dolat","Dolat","l10n_ro.RO_TM","Vest"
"11860","Livezile","Livez","l10n_ro.RO_TM","Vest"
"11861","Ofsenita","Ofsen","l10n_ro.RO_TM","Vest"
"11862","Partos","Parto","l10n_ro.RO_TM","Vest"
"11863","Soca","Soca","l10n_ro.RO_TM","Vest"
"11864","Bara","Bara","l10n_ro.RO_TM","Vest"
"11865","Dobresti","Dobre","l10n_ro.RO_TM","Vest"
"11866","Lapusnic","Lapus","l10n_ro.RO_TM","Vest"
"11867","Radmanesti","Radma","l10n_ro.RO_TM","Vest"
"11868","Spata","Spata","l10n_ro.RO_TM","Vest"
"11869","Beba Veche","Beba ","l10n_ro.RO_TM","Vest"
"11870","Cherestur","Chere","l10n_ro.RO_TM","Vest"
"11871","Pordeanu","Porde","l10n_ro.RO_TM","Vest"
"11872","Becicherecu Mic","Becic","l10n_ro.RO_TM","Vest"
"11873","Dudestii Noi","Dudes","l10n_ro.RO_TM","Vest"
"11874","Belint","Belin","l10n_ro.RO_TM","Vest"
"11875","Babsa","Babsa","l10n_ro.RO_TM","Vest"
"11876","Chizatau","Chiza","l10n_ro.RO_TM","Vest"
"11877","Gruni","Gruni","l10n_ro.RO_TM","Vest"
"11878","Bethausen","Betha","l10n_ro.RO_TM","Vest"
"11879","Cladova","Clado","l10n_ro.RO_TM","Vest"
"11880","Cliciova","Clici","l10n_ro.RO_TM","Vest"
"11881","Cutina","Cutin","l10n_ro.RO_TM","Vest"
"11882","Leucusesti","Leucu","l10n_ro.RO_TM","Vest"
"11883","Nevrincea","Nevri","l10n_ro.RO_TM","Vest"
"11884","Biled","Biled","l10n_ro.RO_TM","Vest"
"11885","Sandra","Sandr","l10n_ro.RO_TM","Vest"
"11886","Uihei","Uihei","l10n_ro.RO_TM","Vest"
"11887","Barna","Barna","l10n_ro.RO_TM","Vest"
"11888","Botesti","Botes","l10n_ro.RO_TM","Vest"
"11889","Botinesti","Botin","l10n_ro.RO_TM","Vest"
"11890","Drinova","Drino","l10n_ro.RO_TM","Vest"
"11891","Juresti","Jures","l10n_ro.RO_TM","Vest"
"11892","Poganesti","Pogan","l10n_ro.RO_TM","Vest"
"11893","Sarazani","Saraz","l10n_ro.RO_TM","Vest"
"11894","Bogda","Bogda","l10n_ro.RO_TM","Vest"
"11895","Altringen","Altri","l10n_ro.RO_TM","Vest"
"11896","Buzad","Buzad","l10n_ro.RO_TM","Vest"
"11897","Charlotenburg","Charl","l10n_ro.RO_TM","Vest"
"11898","Comeat","Comea","l10n_ro.RO_TM","Vest"
"11899","Sintar","Sinta","l10n_ro.RO_TM","Vest"
"11900","Boldur","Boldu","l10n_ro.RO_TM","Vest"
"11901","Jabar","Jabar","l10n_ro.RO_TM","Vest"
"11902","Ohaba-Forgaci","Ohaba","l10n_ro.RO_TM","Vest"
"11903","Sinersig","Siner","l10n_ro.RO_TM","Vest"
"11904","Brestovat","Brest","l10n_ro.RO_TM","Vest"
"11905","Cosarii","Cosar","l10n_ro.RO_TM","Vest"
"11906","Hodos","Hodos","l10n_ro.RO_TM","Vest"
"11907","Lucaret","Lucar","l10n_ro.RO_TM","Vest"
"11908","Tes","Tes","l10n_ro.RO_TM","Vest"
"11909","Carpinis","Carpi","l10n_ro.RO_TM","Vest"
"11910","Iecea Mare","Iecea","l10n_ro.RO_TM","Vest"
"11911","Iecea Mica","Iecea","l10n_ro.RO_TM","Vest"
"11912","Cenad","Cenad","l10n_ro.RO_TM","Vest"
"11913","Cenei","Cenei","l10n_ro.RO_TM","Vest"
"11914","Bobda","Bobda","l10n_ro.RO_TM","Vest"
"11915","Checea","Chece","l10n_ro.RO_TM","Vest"
"11916","Cheveresu Mare","Cheve","l10n_ro.RO_TM","Vest"
"11917","Dragsina","Drags","l10n_ro.RO_TM","Vest"
"11918","Vucova","Vucov","l10n_ro.RO_TM","Vest"
"11919","Ciacova","Ciaco","l10n_ro.RO_TM","Vest"
"11920","Cebza","Cebza","l10n_ro.RO_TM","Vest"
"11921","Gad","Gad","l10n_ro.RO_TM","Vest"
"11922","Ghilad","Ghila","l10n_ro.RO_TM","Vest"
"11923","Macedonia","Maced","l10n_ro.RO_TM","Vest"
"11924","Obad","Obad","l10n_ro.RO_TM","Vest"
"11925","Petroman","Petro","l10n_ro.RO_TM","Vest"
"11926","Comlosu Mare","Comlo","l10n_ro.RO_TM","Vest"
"11927","Comlosu Mic","Comlo","l10n_ro.RO_TM","Vest"
"11928","Lunga","Lunga","l10n_ro.RO_TM","Vest"
"11929","Costeiu","Coste","l10n_ro.RO_TM","Vest"
"11930","Hezeris","Hezer","l10n_ro.RO_TM","Vest"
"11931","Paru","Paru","l10n_ro.RO_TM","Vest"
"11932","Tipari","Tipar","l10n_ro.RO_TM","Vest"
"11933","Valea Lunga Romana","Valea","l10n_ro.RO_TM","Vest"
"11934","Criciova","Crici","l10n_ro.RO_TM","Vest"
"11935","Ciresu","Cires","l10n_ro.RO_TM","Vest"
"11936","Ciresu Mic","Cires","l10n_ro.RO_TM","Vest"
"11937","Jdioara","Jdioa","l10n_ro.RO_TM","Vest"
"11938","Curtea","Curte","l10n_ro.RO_TM","Vest"
"11939","Cosava","Cosav","l10n_ro.RO_TM","Vest"
"11940","Homojdia","Homoj","l10n_ro.RO_TM","Vest"
"11941","Darova","Darov","l10n_ro.RO_TM","Vest"
"11942","Hodos","Hodos","l10n_ro.RO_TM","Vest"
"11943","Sacosu Mare","Sacos","l10n_ro.RO_TM","Vest"
"11944","Denta","Denta","l10n_ro.RO_TM","Vest"
"11945","Brestea","Brest","l10n_ro.RO_TM","Vest"
"11946","Rovinita Mare","Rovin","l10n_ro.RO_TM","Vest"
"11947","Rovinita Mica","Rovin","l10n_ro.RO_TM","Vest"
"11948","Dudestii Vechi","Dudes","l10n_ro.RO_TM","Vest"
"11949","Cheglevici","Chegl","l10n_ro.RO_TM","Vest"
"11950","Colonia Bulgara","Colon","l10n_ro.RO_TM","Vest"
"11951","Valcani","Valca","l10n_ro.RO_TM","Vest"
"11952","Dumbrava","Dumbr","l10n_ro.RO_TM","Vest"
"11953","Bucovat","Bucov","l10n_ro.RO_TM","Vest"
"11954","Rachita","Rachi","l10n_ro.RO_TM","Vest"
"11955","Faget","Faget","l10n_ro.RO_TM","Vest"
"11956","Batesti","Bates","l10n_ro.RO_TM","Vest"
"11957","Begheiu Mic","Beghe","l10n_ro.RO_TM","Vest"
"11958","Bichigi","Bichi","l10n_ro.RO_TM","Vest"
"11959","Branesti","Brane","l10n_ro.RO_TM","Vest"
"11960","Bunea Mare","Bunea","l10n_ro.RO_TM","Vest"
"11961","Bunea Mica","Bunea","l10n_ro.RO_TM","Vest"
"11962","Colonia Mica","Colon","l10n_ro.RO_TM","Vest"
"11963","Jupanesti","Jupan","l10n_ro.RO_TM","Vest"
"11964","Povargina","Povar","l10n_ro.RO_TM","Vest"
"11965","Temeresti","Temer","l10n_ro.RO_TM","Vest"
"11966","Fardea","Farde","l10n_ro.RO_TM","Vest"
"11967","Dragsinesti","Drags","l10n_ro.RO_TM","Vest"
"11968","Gladna Montana","Gladn","l10n_ro.RO_TM","Vest"
"11969","Gladna Romana","Gladn","l10n_ro.RO_TM","Vest"
"11970","Hauzesti","Hauze","l10n_ro.RO_TM","Vest"
"11971","Matnicu Mic","Matni","l10n_ro.RO_TM","Vest"
"11972","Zolt","Zolt","l10n_ro.RO_TM","Vest"
"11973","Foeni","Foeni","l10n_ro.RO_TM","Vest"
"11974","Cruceni","Cruce","l10n_ro.RO_TM","Vest"
"11975","Gavojdia","Gavoj","l10n_ro.RO_TM","Vest"
"11976","Jena","Jena","l10n_ro.RO_TM","Vest"
"11977","Lugojel","Lugoj","l10n_ro.RO_TM","Vest"
"11978","Salbagel","Salba","l10n_ro.RO_TM","Vest"
"11979","Gataia","Gatai","l10n_ro.RO_TM","Vest"
"11980","Berecuta","Berec","l10n_ro.RO_TM","Vest"
"11981","Birda","Birda","l10n_ro.RO_TM","Vest"
"11982","Butin","Butin","l10n_ro.RO_TM","Vest"
"11983","Manastire","Manas","l10n_ro.RO_TM","Vest"
"11984","Percosova","Perco","l10n_ro.RO_TM","Vest"
"11985","Sculia","Sculi","l10n_ro.RO_TM","Vest"
"11986","Sangeorge","Sange","l10n_ro.RO_TM","Vest"
"11987","Semlacu Mare","Semla","l10n_ro.RO_TM","Vest"
"11988","Semlacu Mic","Semla","l10n_ro.RO_TM","Vest"
"11989","Ghizela","Ghize","l10n_ro.RO_TM","Vest"
"11990","Hisias","Hisia","l10n_ro.RO_TM","Vest"
"11991","Paniova","Panio","l10n_ro.RO_TM","Vest"
"11992","Sanovita","Sanov","l10n_ro.RO_TM","Vest"
"11993","Giarmata","Giarm","l10n_ro.RO_TM","Vest"
"11994","Cerneteaz","Cerne","l10n_ro.RO_TM","Vest"
"11995","Giera","Giera","l10n_ro.RO_TM","Vest"
"11996","Granicerii","Grani","l10n_ro.RO_TM","Vest"
"11997","Toager","Toage","l10n_ro.RO_TM","Vest"
"11998","Giulvaz","Giulv","l10n_ro.RO_TM","Vest"
"11999","Crai Nou","Crai ","l10n_ro.RO_TM","Vest"
"12000","Ivanda","Ivand","l10n_ro.RO_TM","Vest"
"12001","Rudna","Rudna","l10n_ro.RO_TM","Vest"
"12002","Jamu Mare","Jamu ","l10n_ro.RO_TM","Vest"
"12003","Clopodia","Clopo","l10n_ro.RO_TM","Vest"
"12004","Ferendia","Feren","l10n_ro.RO_TM","Vest"
"12005","Gherman","Gherm","l10n_ro.RO_TM","Vest"
"12006","Latunas","Latun","l10n_ro.RO_TM","Vest"
"12007","Jebel","Jebel","l10n_ro.RO_TM","Vest"
"12008","Padureni","Padur","l10n_ro.RO_TM","Vest"
"12009","Lenauheim","Lenau","l10n_ro.RO_TM","Vest"
"12010","Bulgarus","Bulga","l10n_ro.RO_TM","Vest"
"12011","Grabat","Graba","l10n_ro.RO_TM","Vest"
"12012","Liebling","Liebl","l10n_ro.RO_TM","Vest"
"12013","Cerna","Cerna","l10n_ro.RO_TM","Vest"
"12014","Iosif","Iosif","l10n_ro.RO_TM","Vest"
"12015","Lovrin","Lovri","l10n_ro.RO_TM","Vest"
"12016","Gottlob","Gottl","l10n_ro.RO_TM","Vest"
"12017","Tomnatic","Tomna","l10n_ro.RO_TM","Vest"
"12018","Vizejdia","Vizej","l10n_ro.RO_TM","Vest"
"12019","Margina","Margi","l10n_ro.RO_TM","Vest"
"12020","Breazova","Breaz","l10n_ro.RO_TM","Vest"
"12021","Bulza","Bulza","l10n_ro.RO_TM","Vest"
"12022","Cosevita","Cosev","l10n_ro.RO_TM","Vest"
"12023","Costeiu de Sus","Coste","l10n_ro.RO_TM","Vest"
"12024","Grosi","Grosi","l10n_ro.RO_TM","Vest"
"12025","Nemesesti","Nemes","l10n_ro.RO_TM","Vest"
"12026","Sintesti","Sinte","l10n_ro.RO_TM","Vest"
"12027","Zorani","Zoran","l10n_ro.RO_TM","Vest"
"12028","Masloc","Maslo","l10n_ro.RO_TM","Vest"
"12029","Alios","Alios","l10n_ro.RO_TM","Vest"
"12030","Fibis","Fibis","l10n_ro.RO_TM","Vest"
"12031","Remetea Mica","Remet","l10n_ro.RO_TM","Vest"
"12032","Manastiur","Manas","l10n_ro.RO_TM","Vest"
"12033","Padurani","Padur","l10n_ro.RO_TM","Vest"
"12034","Remetea-Lunca","Remet","l10n_ro.RO_TM","Vest"
"12035","Topla","Topla","l10n_ro.RO_TM","Vest"
"12036","Moravita","Morav","l10n_ro.RO_TM","Vest"
"12037","Dejan","Dejan","l10n_ro.RO_TM","Vest"
"12038","Gaiu Mic","Gaiu ","l10n_ro.RO_TM","Vest"
"12039","Stamora Germana","Stamo","l10n_ro.RO_TM","Vest"
"12040","Mosnita Noua","Mosni","l10n_ro.RO_TM","Vest"
"12041","Albina","Albin","l10n_ro.RO_TM","Vest"
"12042","Mosnita Veche","Mosni","l10n_ro.RO_TM","Vest"
"12043","Rudicica","Rudic","l10n_ro.RO_TM","Vest"
"12044","Urseni","Ursen","l10n_ro.RO_TM","Vest"
"12045","Nadrag","Nadra","l10n_ro.RO_TM","Vest"
"12046","Crivina","Crivi","l10n_ro.RO_TM","Vest"
"12047","Nitchidorf","Nitch","l10n_ro.RO_TM","Vest"
"12048","Blajova","Blajo","l10n_ro.RO_TM","Vest"
"12049","Duboz","Duboz","l10n_ro.RO_TM","Vest"
"12050","Ohaba Lunga","Ohaba","l10n_ro.RO_TM","Vest"
"12051","Dubesti","Dubes","l10n_ro.RO_TM","Vest"
"12052","Iersnic","Iersn","l10n_ro.RO_TM","Vest"
"12053","Ohaba Romana","Ohaba","l10n_ro.RO_TM","Vest"
"12054","Ortisoara","Ortis","l10n_ro.RO_TM","Vest"
"12055","Calacea","Calac","l10n_ro.RO_TM","Vest"
"12056","Cornesti","Corne","l10n_ro.RO_TM","Vest"
"12057","Seceani","Secea","l10n_ro.RO_TM","Vest"
"12058","Peciu Nou","Peciu","l10n_ro.RO_TM","Vest"
"12059","Dinias","Dinia","l10n_ro.RO_TM","Vest"
"12060","Sanmartinu Sarbesc","Sanma","l10n_ro.RO_TM","Vest"
"12061","Periam","Peria","l10n_ro.RO_TM","Vest"
"12062","Pesac","Pesac","l10n_ro.RO_TM","Vest"
"12063","Pietroasa","Pietr","l10n_ro.RO_TM","Vest"
"12064","Crivina de Sus","Crivi","l10n_ro.RO_TM","Vest"
"12065","Farasesti","Faras","l10n_ro.RO_TM","Vest"
"12066","Poieni","Poien","l10n_ro.RO_TM","Vest"
"12067","Pischia","Pisch","l10n_ro.RO_TM","Vest"
"12068","Bencecu de Jos","Bence","l10n_ro.RO_TM","Vest"
"12069","Bencecu de Sus","Bence","l10n_ro.RO_TM","Vest"
"12070","Murani","Muran","l10n_ro.RO_TM","Vest"
"12071","Salciua Noua","Salci","l10n_ro.RO_TM","Vest"
"12072","Racovita","Racov","l10n_ro.RO_TM","Vest"
"12073","Capat","Capat","l10n_ro.RO_TM","Vest"
"12074","Dragoiesti","Drago","l10n_ro.RO_TM","Vest"
"12075","Ficatar","Ficat","l10n_ro.RO_TM","Vest"
"12076","Hitias","Hitia","l10n_ro.RO_TM","Vest"
"12077","Sarbova","Sarbo","l10n_ro.RO_TM","Vest"
"12078","Recas","Recas","l10n_ro.RO_TM","Vest"
"12079","Bazos","Bazos","l10n_ro.RO_TM","Vest"
"12080","Herneacova","Herne","l10n_ro.RO_TM","Vest"
"12081","Izvin","Izvin","l10n_ro.RO_TM","Vest"
"12082","Nadas","Nadas","l10n_ro.RO_TM","Vest"
"12083","Petrovaselo","Petro","l10n_ro.RO_TM","Vest"
"12084","Stanciova","Stanc","l10n_ro.RO_TM","Vest"
"12085","Remetea Mare","Remet","l10n_ro.RO_TM","Vest"
"12086","Bazosu Nou","Bazos","l10n_ro.RO_TM","Vest"
"12087","Bucovat","Bucov","l10n_ro.RO_TM","Vest"
"12088","Ianova","Ianov","l10n_ro.RO_TM","Vest"
"12089","Sacosu Turcesc","Sacos","l10n_ro.RO_TM","Vest"
"12090","Berini","Berin","l10n_ro.RO_TM","Vest"
"12091","Icloda","Iclod","l10n_ro.RO_TM","Vest"
"12092","Otvesti","Otves","l10n_ro.RO_TM","Vest"
"12093","Stamora Romana","Stamo","l10n_ro.RO_TM","Vest"
"12094","Uliuc","Uliuc","l10n_ro.RO_TM","Vest"
"12095","Unip","Unip","l10n_ro.RO_TM","Vest"
"12096","Satchinez","Satch","l10n_ro.RO_TM","Vest"
"12097","Barateaz","Barat","l10n_ro.RO_TM","Vest"
"12098","Hodoni","Hodon","l10n_ro.RO_TM","Vest"
"12099","Sacalaz","Sacal","l10n_ro.RO_TM","Vest"
"12100","Beregsau Mare","Bereg","l10n_ro.RO_TM","Vest"
"12101","Beregsau Mic","Bereg","l10n_ro.RO_TM","Vest"
"12102","Secas","Secas","l10n_ro.RO_TM","Vest"
"12103","Cheches","Chech","l10n_ro.RO_TM","Vest"
"12104","Crivobara","Crivo","l10n_ro.RO_TM","Vest"
"12105","Vizma","Vizma","l10n_ro.RO_TM","Vest"
"12106","Sanandrei","Sanan","l10n_ro.RO_TM","Vest"
"12107","Carani","Caran","l10n_ro.RO_TM","Vest"
"12108","Covaci","Covac","l10n_ro.RO_TM","Vest"
"12109","Sanmihaiu Roman","Sanmi","l10n_ro.RO_TM","Vest"
"12110","Sanmihaiu German","Sanmi","l10n_ro.RO_TM","Vest"
"12111","Utvin","Utvin","l10n_ro.RO_TM","Vest"
"12112","Sanpetru Mare","Sanpe","l10n_ro.RO_TM","Vest"
"12113","Igris","Igris","l10n_ro.RO_TM","Vest"
"12114","Saravale","Sarav","l10n_ro.RO_TM","Vest"
"12115","Sag","Sag","l10n_ro.RO_TM","Vest"
"12116","Parta","Parta","l10n_ro.RO_TM","Vest"
"12117","Stiuca","Stiuc","l10n_ro.RO_TM","Vest"
"12118","Dragomiresti","Drago","l10n_ro.RO_TM","Vest"
"12119","Olosag","Olosa","l10n_ro.RO_TM","Vest"
"12120","Zgribesti","Zgrib","l10n_ro.RO_TM","Vest"
"12121","Teremia Mare","Terem","l10n_ro.RO_TM","Vest"
"12122","Nerau","Nerau","l10n_ro.RO_TM","Vest"
"12123","Teremia Mica","Terem","l10n_ro.RO_TM","Vest"
"12124","Tomesti","Tomes","l10n_ro.RO_TM","Vest"
"12125","Balosesti","Balos","l10n_ro.RO_TM","Vest"
"12126","Colonia Fabricii","Colon","l10n_ro.RO_TM","Vest"
"12127","Luncanii de Jos","Lunca","l10n_ro.RO_TM","Vest"
"12128","Luncanii de Sus","Lunca","l10n_ro.RO_TM","Vest"
"12129","Romanesti","Roman","l10n_ro.RO_TM","Vest"
"12130","Topolovatu Mare","Topol","l10n_ro.RO_TM","Vest"
"12131","Cralovat","Cralo","l10n_ro.RO_TM","Vest"
"12132","Ictar-Budinti","Ictar","l10n_ro.RO_TM","Vest"
"12133","Iosifalau","Iosif","l10n_ro.RO_TM","Vest"
"12134","Sustra","Sustr","l10n_ro.RO_TM","Vest"
"12135","Topolovatu Mic","Topol","l10n_ro.RO_TM","Vest"
"12136","Tormac","Torma","l10n_ro.RO_TM","Vest"
"12137","Cadar","Cadar","l10n_ro.RO_TM","Vest"
"12138","Sipet","Sipet","l10n_ro.RO_TM","Vest"
"12139","Sudrias","Sudri","l10n_ro.RO_TM","Vest"
"12140","Jupani","Jupan","l10n_ro.RO_TM","Vest"
"12141","Saceni","Sacen","l10n_ro.RO_TM","Vest"
"12142","Surducu Mic","Surdu","l10n_ro.RO_TM","Vest"
"12143","Susani","Susan","l10n_ro.RO_TM","Vest"
"12144","Traian Vuia","Traia","l10n_ro.RO_TM","Vest"
"12145","Uivar","Uivar","l10n_ro.RO_TM","Vest"
"12146","Iohanisfeld","Iohan","l10n_ro.RO_TM","Vest"
"12147","Otelec","Otele","l10n_ro.RO_TM","Vest"
"12148","Pustinis","Pusti","l10n_ro.RO_TM","Vest"
"12149","Rauti","Rauti","l10n_ro.RO_TM","Vest"
"12150","Sanmartinu Maghiar","Sanma","l10n_ro.RO_TM","Vest"
"12151","Varias","Varia","l10n_ro.RO_TM","Vest"
"12152","Gelu","Gelu","l10n_ro.RO_TM","Vest"
"12153","Sanpetru Mic","Sanpe","l10n_ro.RO_TM","Vest"
"12154","Victor Vlad Delamarina","Victo","l10n_ro.RO_TM","Vest"
"12155","Herendesti","Heren","l10n_ro.RO_TM","Vest"
"12156","Honorici","Honor","l10n_ro.RO_TM","Vest"
"12157","Padureni","Padur","l10n_ro.RO_TM","Vest"
"12158","Petroasa Mare","Petro","l10n_ro.RO_TM","Vest"
"12159","Pini","Pini","l10n_ro.RO_TM","Vest"
"12160","Visag","Visag","l10n_ro.RO_TM","Vest"
"12161","Voiteg","Voite","l10n_ro.RO_TM","Vest"
"12162","Folea","Folea","l10n_ro.RO_TM","Vest"
"12163","Tulcea","Tulce","l10n_ro.RO_TL","Sud-Est"
"12164","Tudor Vladimirescu","Tudor","l10n_ro.RO_TL","Sud-Est"
"12165","Babadag","Babad","l10n_ro.RO_TL","Sud-Est"
"12166","Isaccea","Isacc","l10n_ro.RO_TL","Sud-Est"
"12167","Tichilesti","Tichi","l10n_ro.RO_TL","Sud-Est"
"12168","Revarsarea","Revar","l10n_ro.RO_TL","Sud-Est"
"12169","Macin","Macin","l10n_ro.RO_TL","Sud-Est"
"12170","Sulina","Sulin","l10n_ro.RO_TL","Sud-Est"
"12171","Baia","Baia","l10n_ro.RO_TL","Sud-Est"
"12172","Camena","Camen","l10n_ro.RO_TL","Sud-Est"
"12173","Caugagia","Cauga","l10n_ro.RO_TL","Sud-Est"
"12174","Ceamurlia de Sus","Ceamu","l10n_ro.RO_TL","Sud-Est"
"12175","Panduru","Pandu","l10n_ro.RO_TL","Sud-Est"
"12176","Beidaud","Beida","l10n_ro.RO_TL","Sud-Est"
"12177","Neatarnarea","Neata","l10n_ro.RO_TL","Sud-Est"
"12178","Sarighiol de Deal","Sarig","l10n_ro.RO_TL","Sud-Est"
"12179","C.a. Rosetti","C.a. ","l10n_ro.RO_TL","Sud-Est"
"12180","Cardon","Cardo","l10n_ro.RO_TL","Sud-Est"
"12181","Letea","Letea","l10n_ro.RO_TL","Sud-Est"
"12182","Periprava","Perip","l10n_ro.RO_TL","Sud-Est"
"12183","Sfistofca","Sfist","l10n_ro.RO_TL","Sud-Est"
"12184","Carcaliu","Carca","l10n_ro.RO_TL","Sud-Est"
"12185","Casimcea","Casim","l10n_ro.RO_TL","Sud-Est"
"12186","Cismeaua Noua","Cisme","l10n_ro.RO_TL","Sud-Est"
"12187","Corugea","Corug","l10n_ro.RO_TL","Sud-Est"
"12188","Haidar","Haida","l10n_ro.RO_TL","Sud-Est"
"12189","Rahman","Rahma","l10n_ro.RO_TL","Sud-Est"
"12190","Razboieni","Razbo","l10n_ro.RO_TL","Sud-Est"
"12191","Stanca","Stanc","l10n_ro.RO_TL","Sud-Est"
"12192","Ceatalchioi","Ceata","l10n_ro.RO_TL","Sud-Est"
"12193","Patlageanca","Patla","l10n_ro.RO_TL","Sud-Est"
"12194","Plauru","Plaur","l10n_ro.RO_TL","Sud-Est"
"12195","Salceni","Salce","l10n_ro.RO_TL","Sud-Est"
"12196","Ceamurlia de Jos","Ceamu","l10n_ro.RO_TL","Sud-Est"
"12197","Lunca","Lunca","l10n_ro.RO_TL","Sud-Est"
"12198","Cerna","Cerna","l10n_ro.RO_TL","Sud-Est"
"12199","General Praporgescu","Gener","l10n_ro.RO_TL","Sud-Est"
"12200","Mircea Voda","Mirce","l10n_ro.RO_TL","Sud-Est"
"12201","Traian","Traia","l10n_ro.RO_TL","Sud-Est"
"12202","Chilia Veche","Chili","l10n_ro.RO_TL","Sud-Est"
"12203","Caslita","Casli","l10n_ro.RO_TL","Sud-Est"
"12204","Ostrovu Tataru","Ostro","l10n_ro.RO_TL","Sud-Est"
"12205","Tatanir","Tatan","l10n_ro.RO_TL","Sud-Est"
"12206","Ciucurova","Ciucu","l10n_ro.RO_TL","Sud-Est"
"12207","Atmagea","Atmag","l10n_ro.RO_TL","Sud-Est"
"12208","Fantana Mare","Fanta","l10n_ro.RO_TL","Sud-Est"
"12209","Crisan","Crisa","l10n_ro.RO_TL","Sud-Est"
"12210","Caraorman","Carao","l10n_ro.RO_TL","Sud-Est"
"12211","Mila 23","Mila ","l10n_ro.RO_TL","Sud-Est"
"12212","Daeni","Daeni","l10n_ro.RO_TL","Sud-Est"
"12213","Dorobantu","Dorob","l10n_ro.RO_TL","Sud-Est"
"12214","Ardealu","Ardea","l10n_ro.RO_TL","Sud-Est"
"12215","Carjelari","Carje","l10n_ro.RO_TL","Sud-Est"
"12216","Fantana Oilor","Fanta","l10n_ro.RO_TL","Sud-Est"
"12217","Mesteru","Meste","l10n_ro.RO_TL","Sud-Est"
"12218","Frecatei","Freca","l10n_ro.RO_TL","Sud-Est"
"12219","Cataloi","Catal","l10n_ro.RO_TL","Sud-Est"
"12220","Posta","Posta","l10n_ro.RO_TL","Sud-Est"
"12221","Telita","Telit","l10n_ro.RO_TL","Sud-Est"
"12222","Greci","Greci","l10n_ro.RO_TL","Sud-Est"
"12223","Grindu","Grind","l10n_ro.RO_TL","Sud-Est"
"12224","Hamcearca","Hamce","l10n_ro.RO_TL","Sud-Est"
"12225","Balabancea","Balab","l10n_ro.RO_TL","Sud-Est"
"12226","Caprioara","Capri","l10n_ro.RO_TL","Sud-Est"
"12227","Nifon","Nifon","l10n_ro.RO_TL","Sud-Est"
"12228","Horia","Horia","l10n_ro.RO_TL","Sud-Est"
"12229","Closca","Closc","l10n_ro.RO_TL","Sud-Est"
"12230","Floresti","Flore","l10n_ro.RO_TL","Sud-Est"
"12231","Izvoarele","Izvoa","l10n_ro.RO_TL","Sud-Est"
"12232","Alba","Alba","l10n_ro.RO_TL","Sud-Est"
"12233","Iulia","Iulia","l10n_ro.RO_TL","Sud-Est"
"12234","Valea Teilor","Valea","l10n_ro.RO_TL","Sud-Est"
"12235","Jijila","Jijil","l10n_ro.RO_TL","Sud-Est"
"12236","Garvan","Garva","l10n_ro.RO_TL","Sud-Est"
"12237","Jurilovca","Juril","l10n_ro.RO_TL","Sud-Est"
"12238","Visina","Visin","l10n_ro.RO_TL","Sud-Est"
"12239","Salcioara","Salci","l10n_ro.RO_TL","Sud-Est"
"12240","Luncavita","Lunca","l10n_ro.RO_TL","Sud-Est"
"12241","Rachelu","Rache","l10n_ro.RO_TL","Sud-Est"
"12242","Vacareni","Vacar","l10n_ro.RO_TL","Sud-Est"
"12243","Mahmudia","Mahmu","l10n_ro.RO_TL","Sud-Est"
"12244","Baltenii de Jos","Balte","l10n_ro.RO_TL","Sud-Est"
"12245","Baltenii de Sus","Balte","l10n_ro.RO_TL","Sud-Est"
"12246","Bestepe","Beste","l10n_ro.RO_TL","Sud-Est"
"12247","Maliuc","Maliu","l10n_ro.RO_TL","Sud-Est"
"12248","Ilganii de Sus","Ilgan","l10n_ro.RO_TL","Sud-Est"
"12249","Gorgova","Gorgo","l10n_ro.RO_TL","Sud-Est"
